isbn,authors,original_publication_year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,should_i_read
743497295,Mary Higgins Clark,2006.0,Two Little Girls in Blue,3.85,20727,290,1407,6222,7849,6487,0
055327211X,"Raymond E. Feist, Janny Wurts",1987.0,"Daughter of the Empire (The Empire Trilogy, #1)",4.24,24055,181,757,3846,8761,12108,1
689872372,Neal Shusterman,2006.0,"Everlost (Skinjacker, #1)",3.94,24506,587,1528,5731,8966,8966,0
1439136807,Kresley Cole,2011.0,Dreams of a Dark Warrior (Immortals After Dark #11),4.39,28315,179,567,3319,9425,17034,1
142428698,"John Grisham, Richard Thomas",2010.0,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)",3.72,19284,609,1937,6872,7939,6011,0
142300705,Richard Peck,2000.0,"A Year Down Yonder (A Long Way from Chicago, #2)",4.1,23310,454,1004,4422,8278,10192,1
1594487588,Ann Brashares,2010.0,My Name Is Memory,3.7,23498,852,2523,7160,9288,6804,0
679744479,Jeanette Winterson,1992.0,Written on the Body,4.08,18203,344,997,3563,6619,8212,1
1450595987,Colleen Houck,2011.0,"Tiger's Voyage (The Tiger Saga, #3)",4.35,24495,398,938,3294,6616,15703,1
7203116,Dean Koontz,2009.0,"Dead and Alive (Dean Koontz's Frankenstein, #3)",4.01,18310,305,1070,4583,6906,7807,1
60894083,Matt Ridley,1999.0,Genome: the Autobiography of a Species in 23 Chapters,4.02,17684,422,777,3656,7196,6866,1
671449028,Sandra Boynton,1982.0,The Going-To-Bed Book,4.22,21078,281,757,3667,6038,10631,1
64473627,Louise Rennison,2001.0,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",3.97,24077,400,1362,6431,8864,9530,0
842332294,"Tim LaHaye, Jerry B. Jenkins",2001.0,"Desecration (Left Behind, #9)",4.0,19562,463,1166,4409,6539,8120,1
1594204993,Phil Klay,2014.0,Redeployment,3.98,15597,284,843,3662,7575,5750,0
385733976,Libba Bray,2009.0,Going Bovine,3.65,26259,1693,2996,6374,8229,7941,0
752861743,James M. Cain,1934.0,The Postman Always Rings Twice,3.81,19416,421,1454,6188,9203,5902,0
385736843,Carrie Ryan,2010.0,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",3.91,26347,669,1921,6150,9683,9578,0
965925072,Robert Kurson,2004.0,Shadow Divers,4.26,16917,185,419,2485,7204,8970,1
385907508,Clare Vanderpool,2010.0,Moon Over Manifest,4.02,23298,567,1125,4570,9591,8938,1
375758771,Amitav Ghosh,2000.0,The Glass Palace,3.94,16535,219,867,3990,7401,5264,0
1595144358,"Jessica Anthony, Rodrigo Corral",2012.0,Chopsticks,3.72,18375,1062,1779,4481,4964,6091,0
385741391,James Dashner,2013.0,"The Eye of Minds (The Mortality Doctrine, #1)",3.85,22637,732,2073,6145,9021,8565,0
1579126936,Agatha Christie,1957.0,"4:50 from Paddington (Miss Marple, #8)",3.92,23416,128,923,7844,12209,7868,0
749934123,J.D. Robb,1997.0,"Ceremony in Death (In Death, #5)",4.26,25093,100,548,4478,10720,13625,1
345807154,"Jo Nesbø, Don Bartlett",1998.0,"Cockroaches (Harry Hole, #2)",3.71,14717,176,1252,7439,9864,3888,0
425212033,Charlaine Harris,2006.0,"Grave Surprise (Harper Connelly, #2)",3.88,27905,190,1340,8731,12451,8315,0
60535032,"Isabel Allende, Margaret Sayers Peden",2002.0,"City of the Beasts (Eagle and Jaguar, #1)",3.69,15497,635,2134,6280,7515,5558,0
345460014,China Miéville,2002.0,"The Scar (Bas-Lag, #2)",4.15,20745,245,774,3644,9104,9490,1
60751649,Meg Cabot,2003.0,"Haunted (The Mediator, #5)",4.15,29460,195,998,5959,10981,13235,1
689860064,Anne McCaffrey,1979.0,"Dragondrums (Harper Hall, #3)",4.04,25473,109,1035,6595,9959,10176,1
140280553,Dava Sobel,1999.0,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",3.74,21260,667,1607,6106,8420,5533,0
553241605,Leon Uris,1961.0,Mila 18,4.27,19323,90,352,3095,7108,9525,1
545176867,Allen Say,2011.0,Drawing from Memory,3.81,21137,1140,1939,4719,5254,8088,0
071956896X,Amitav Ghosh,2008.0,"Sea of Poppies (Ibis Trilogy, #1)",3.93,15499,317,927,3868,7794,5374,0
553290991,"Isaac Asimov, Robert Silverberg",1970.0,Nightfall,4.01,21683,178,949,5026,8714,7725,1
152018484,"Melinda Long, David Shannon",2003.0,How I Became a Pirate,4.07,21554,373,1157,4425,6333,9324,1
61129763,Edward Abbey,1975.0,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",4.08,15513,210,732,3053,6325,6569,1
1400063841,John Irving,2009.0,Last Night in Twisted River,3.74,18441,580,1708,5141,8268,4979,0
006204964X,Rob Bell,2011.0,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",3.54,17668,2184,1771,4050,5805,5283,0
451233182,Rachel Caine,2011.0,"Bite Club (The Morganville Vampires, #10)",4.23,25064,233,892,4496,8183,13186,1
743482883,Linda Howard,2000.0,Mr. Perfect,4.07,24753,416,1139,5218,9512,10516,1
055380555X,Linwood Barclay,2007.0,No Time for Goodbye (No Time For Goodbye #1),4.0,17413,223,926,4516,8859,6955,1
60730269,Katherine Hannigan,2004.0,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",3.86,20551,505,1491,5255,6759,6904,0
7273746,Robin Hobb,2009.0,"The Dragon Keeper (Rain Wild Chronicles, #1)",3.93,19620,269,1086,5714,9595,7089,0
333710932,"Julia Donaldson, Axel Scheffler",1999.0,The Gruffalo,4.47,19609,173,431,2028,5211,13371,1
345455290,Douglas Adams,2002.0,"The Salmon of Doubt (Dirk Gently, #3)",3.92,20177,183,1163,5791,8425,6852,0
1857987632,Arthur C. Clarke,1956.0,The City and the Stars,4.08,19032,118,704,4298,8026,7803,1
316737372,Cressida Cowell,2003.0,"How to Train Your Dragon (How to Train Your Dragon, #1)",3.85,23042,548,1840,6689,9091,8155,0
034911188X,David Foster Wallace,1999.0,Brief Interviews with Hideous Men,3.88,15555,422,1208,4382,7838,5652,0
61767581,Lauren Conrad,2009.0,"L.A. Candy (L.A. Candy, #1)",3.36,21910,1192,3587,8352,6128,4143,0
1440154236,Kiera Cass,2009.0,The Siren,3.78,21740,1015,2807,8396,10194,9862,0
340686030,Greg Iles,1999.0,The Quiet Game,4.17,16853,210,494,3199,8866,8547,1
679764410,Joseph J. Ellis,1996.0,American Sphinx: The Character of Thomas Jefferson,3.9,17375,495,945,3917,6697,5571,0
307948684,"Jo Nesbø, Don Bartlett",2008.0,Headhunters,3.78,16509,438,1483,6052,8732,5542,0
399153357,Daniel Silva,2006.0,"The Messenger (Gabriel Allon, #6)",4.18,16974,178,393,2922,8150,7684,1
141023422,Paul Bowles,1949.0,The Sheltering Sky,3.92,16494,490,1325,4185,7212,6621,0
1406331163,Patrick Ness,2015.0,The Rest of Us Just Live Here,3.76,23412,560,2098,8153,11561,7044,0
345495357,Alison Weir,2008.0,The Lady Elizabeth,3.97,20345,263,909,4899,8634,6807,0
1455503258,Lily Koppel,2013.0,The Astronaut Wives Club,3.26,17837,1364,3301,7092,5662,2863,0
375757910,"G.K. Chesterton, Jonathan Lethem",1908.0,The Man Who Was Thursday: A Nightmare,3.85,17481,394,1655,5586,8738,6683,0
006008460X,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",1948.0,Cheaper by the Dozen,3.99,26266,355,1284,6465,10435,9955,0
446581194,"Douglas Preston, Mario Spezi",2008.0,The Monster of Florence,3.72,21548,443,1799,6746,9163,5159,0
031605755X,Daniel Woodrell,2006.0,Winter's Bone,3.92,18306,350,1283,4893,9755,6726,0
553816322,Laurell K. Hamilton,2004.0,"Seduced by Moonlight (Merry Gentry, #3)",4.05,26388,401,1590,6308,9755,12199,1
60888644,Bernard Cornwell,2007.0,"Sword Song (The Saxon Stories, #4)",4.28,17106,31,206,2659,8813,8871,1
61251348,Jessica Seinfeld,2007.0,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,3.39,17837,1390,2619,5606,4596,3895,0
316780375,Anita Shreve,1997.0,The Weight of Water,3.62,21394,442,1974,7402,8542,4208,0
1301786454,Katie Ashley,2013.0,"Music of the Heart (Runaway Train, #1)",4.0,32013,886,1896,6374,11851,12936,1
451203771,Maeve Binchy,2000.0,Scarlet Feather,3.93,20948,141,817,5761,9175,6304,0
988489112,Aleatha Romig,2012.0,"Truth (Consequences, #2)",4.38,25472,604,820,2611,7372,16617,1
60507772,"Terry Pratchett, Paul Kidby",2001.0,"The Last Hero (Discworld, #27; Rincewind #7)",4.15,22537,53,600,4884,9544,10127,1
312243359,Philip Gourevitch,1998.0,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,4.3,18716,205,420,2329,6920,9672,1
62073168,Daniel Silva,2013.0,"The English Girl (Gabriel Allon, #13)",4.08,15292,156,592,3639,8892,6983,1
316254770,Jennifer E. Smith,2014.0,The Geography of You and Me,3.68,22368,718,2186,7881,8737,6217,0
1409521966,L.A. Weatherly,2010.0,"Angel (Angel, #1)",3.89,22262,906,2230,6529,9184,10355,0
1416997946,Brandon Mull,2012.0,"Seeds of Rebellion (Beyonders, #2)",4.25,20291,286,542,2943,7085,10215,1
440228654,Adeline Yen Mah,1999.0,Chinese Cinderella: The True Story of an Unwanted Daughter,4.04,21410,300,995,4798,9366,8638,1
425182878,John Sandford,2001.0,"Chosen Prey (Lucas Davenport, #12)",4.23,20176,89,272,3316,8692,9013,1
451225007,J.R. Ward,2008.0,The Black Dagger Brotherhood: An Insider's Guide,4.32,26144,209,846,4135,7012,15086,1
1600104835,"Joe Hill, Gabriel Rodríguez",2009.0,"Locke & Key, Vol. 2: Head Games",4.36,22505,176,388,2454,8876,12385,1
192751034,"Beverly Cleary, Alan Tiegreen",1984.0,"Ramona and Her Father (Ramona, #4)",4.02,22181,366,897,5358,8193,8658,1
1600963943,Agatha Christie,1922.0,The Secret Adversary (Tommy and Tuppence #1),3.82,20457,348,1580,7610,10205,7072,0
394752848,"Julio Cortázar, Gregory Rabassa",1963.0,Hopscotch,4.25,10309,454,924,2615,5696,11052,1
345528204,Karin Slaughter,2011.0,"Fallen (Will Trent, #5)",4.23,19777,122,475,3334,9522,10059,1
1250091845,Marissa Meyer,2016.0,"Stars Above (The Lunar Chronicles, #4.5)",4.27,29333,93,541,4650,12077,14702,1
038551851X,Eric Clapton,2007.0,Clapton: The Autobiography,3.81,16369,321,1293,4948,6766,5009,0
312421435,Naomi Klein,1999.0,No Logo,3.86,18792,415,1279,4865,8205,5870,0
451210557,Harlan Coben,2003.0,No Second Chance,4.05,18799,126,539,4305,9927,6877,1
446698229,Hunter S. Thompson,1973.0,Fear and Loathing on the Campaign Trail '72,4.1,15306,85,562,3216,6417,6322,1
743219600,P.D. James,1971.0,Shroud for a Nightingale (Adam Dalgliesh #4),4.04,18044,254,634,3937,7352,6796,1
1250019834,Sarah Addison Allen,2015.0,"First Frost (Waverley Family, #2)",3.95,20936,185,921,5727,9767,6886,0
330426648,Ted Chiang,2002.0,Stories of Your Life and Others,4.27,16252,164,640,3251,8893,11633,1
1565126807,Heidi W. Durrow,2010.0,The Girl Who Fell from the Sky,3.6,19139,326,1746,7560,9322,3161,0
553804324,Lisa Gardner,2007.0,"Hide (Detective D.D. Warren, #2)",4.14,21892,107,495,4219,11168,9133,1
1682305031,Erin Watt,2016.0,"Broken Prince (The Royals, #2)",4.11,21901,429,1312,4619,9216,11594,1
385349831,"Paulo Coelho, Margaret Jull Costa",2012.0,Manuscript Found in Accra,3.8,14318,654,1654,4277,5608,5997,0
7117140,Clive Barker,1987.0,Weaveworld,4.13,19251,328,963,3829,7757,9652,1
671758896,Mary Higgins Clark,1991.0,"Loves Music, Loves to Dance",3.89,21880,148,998,6513,8580,6511,0
689869126,D.J. MacHale,2005.0,"The Rivers of Zadaa (Pendragon, #6)",4.19,20264,200,652,3562,7165,9366,1
345438310,Robert K. Massie,1967.0,Nicholas and Alexandra,4.25,17709,250,380,2632,7300,9024,1
345527771,Janet Evanovich,2012.0,"Wicked Business (Lizzy & Diesel, #2)",3.76,24162,492,2107,8247,9155,7368,0
037587089X,Chris Grabenstein,2013.0,Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1),4.13,21376,418,897,4027,8101,10072,1
345414004,Robert A. Heinlein,1982.0,Friday,3.82,21388,543,1656,6003,7877,6871,0
1414318634,Francine Rivers,2010.0,"Her Mother's Hope (Marta's Legacy, #1)",4.28,18257,202,570,2621,6413,9745,1
399148701,Tom Clancy,2002.0,"Red Rabbit (Jack Ryan Universe, #3)",3.64,19287,557,1945,6626,7291,4610,0
886773784,Mercedes Lackey,1987.0,"Arrows of the Queen (Heralds of Valdemar, #1)",4.16,26844,273,921,4971,9367,12114,1
62002325,Courtney Allison Moulton,2011.0,"Angelfire (Angelfire, #1)",3.93,27704,1099,1997,5723,8294,11112,0
1451665601,Stephen King,2011.0,Mile 81,3.62,14213,490,1892,6828,7026,4326,0
312426232,Paul Auster,2005.0,The Brooklyn Follies,3.81,15635,241,1057,4746,8145,4161,0
689859392,"Holly Black, Tony DiTerlizzi",2004.0,"The Ironwood Tree (The Spiderwick Chronicles, #4)",3.92,27293,278,1417,7705,9741,9065,0
689846231,Marjorie Kinnan Rawlings,1930.0,The Yearling,3.99,21797,628,1284,4723,7327,8883,0
373210639,Katie McGarry,2013.0,"Dare You To (Pushing the Limits, #2)",4.18,32490,315,1121,5633,12760,14915,1
446569895,"Ozzy Osbourne, Chris Ayres",2009.0,I Am Ozzy,4.05,16922,509,847,3207,5998,7398,1
767915305,J. Maarten Troost,2003.0,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,3.87,16954,332,1076,4235,7029,5038,0
778313077,Maria V. Snyder,2011.0,"Touch of Power (Healer, #1)",4.17,29747,408,1109,5187,12193,14263,1
375703063,Kaye Gibbons,1989.0,A Virtuous Woman,3.67,21311,373,1649,7272,7775,4581,0
515128546,Nora Roberts,1999.0,"Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)",4.19,24613,98,652,4882,9226,11326,1
034537472X,David Eddings,1991.0,"The Sapphire Rose (The Elenium, #3)",3.98,23232,204,1275,5743,8669,8494,0
1476798176,Bill Clegg,2015.0,Did You Ever Have a Family,3.81,17129,402,1281,4956,8535,4912,0
684839385,Elisabeth Kübler-Ross,1969.0,On Death and Dying,4.15,17937,137,606,3630,7013,8239,1
1780892888,"James Patterson, Maxine Paetro",2015.0,"14th Deadly Sin (Women’s Murder Club, #14)",3.99,12823,279,864,4923,8610,7270,0
60562498,Lisa Kleypas,2005.0,"It Happened One Autumn (Wallflowers, #2)",4.15,30993,158,873,5982,13486,13364,1
399155163,Patricia Cornwell,2008.0,"Scarpetta (Kay Scarpetta, #16)",3.72,21975,649,2026,6886,8271,6154,0
055350584X,Dennis Lehane,1996.0,"Darkness, Take My Hand (Kenzie & Gennaro, #2)",4.17,19019,110,419,3326,9751,8115,1
786901640,R.A. Salvatore,1993.0,"Siege of Darkness (Forgotten Realms: Legacy of the Drow, #3; Legend of Drizzt, #9)",4.15,17410,92,620,3632,6933,8121,1
1416983244,Ellen Hopkins,2011.0,"Perfect (Impulse, #2)",4.35,21089,207,566,2740,6156,12047,1
425189031,J.D. Robb,2003.0,"Portrait in Death (In Death, #16)",4.37,24958,67,288,3247,9186,14011,1
1401202322,"Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr.",2004.0,"Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)",4.25,22207,149,478,3126,8557,10177,1
399171088,Nora Roberts,2014.0,The Collector,3.92,15888,386,1330,5357,8363,7267,0
515138819,Robin McKinley,2003.0,Sunshine,3.85,27918,1136,2641,6555,9732,10701,0
312939027,Sue Grafton,1987.0,"D is for Deadbeat (Kinsey Millhone, #4)",3.85,26075,105,871,8903,11616,6632,0
1608195228,Jesmyn Ward,2010.0,Salvage the Bones,3.81,18505,539,1516,4888,8102,5566,0
345481291,Naomi Novik,2006.0,"Throne of Jade (Temeraire, #2)",3.89,23015,109,1071,6847,11548,6562,0
671447548,David McCullough,1981.0,Mornings on Horseback,4.1,18321,422,706,3092,7000,7730,1
1401210090,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006.0,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)",4.25,22220,229,471,3170,8270,10344,1
345455681,Edward Rutherfurd,1997.0,London,4.06,18902,300,860,4005,8126,7840,1
1480118516,Natasha Preston,2012.0,"Silence (Silence, #1)",3.93,13042,885,1775,4414,6256,9077,0
1250059305,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White",2014.0,My True Love Gave to Me: Twelve Holiday Stories,3.73,22480,564,1459,8074,11293,5400,0
1612184715,Scott  Meyer,2013.0,"Off to Be the Wizard (Magic 2.0, #1)",3.98,12885,253,931,3953,8318,6254,0
679753338,Richard Russo,1993.0,Nobody's Fool,4.12,18392,192,589,3253,8584,7312,1
451076451,"Richard Bachman, Stephen King",1977.0,Rage,3.8,21746,373,1777,6633,7889,6563,0
140447423,"Émile Zola, Roger Pearson",1885.0,"Germinal (Les Rougon-Macquart, #13)",4.09,19325,466,1039,3732,7498,9277,1
224093614,Michael Ondaatje,2011.0,The Cat's Table,3.59,16631,565,1956,6361,8275,3427,0
1857988221,Alfred Bester,1953.0,The Demolished Man,3.99,20685,316,1133,4706,8534,7785,0
1423121295,Melissa de la Cruz,2011.0,"Lost in Time (Blue Bloods, #6)",4.05,23154,446,1312,4980,7271,10138,1
60725125,Meg Cabot,2001.0,"Ninth Key (The Mediator, #2)",4.07,29922,130,1117,7226,11740,11941,1
525954570,Lisa Gardner,2016.0,"Find Her (Detective D.D. Warren, #8)",4.12,15957,230,695,3655,9366,8347,1
1939392748,"J. Lynn, Jennifer L. Armentrout",2013.0,"Frigid (Frigid, #1)",3.79,32611,956,2529,9007,12602,9609,0
553383833,"Isabel Allende, Margaret Sayers Peden",1984.0,Of Love and Shadows,3.96,15919,178,855,4506,7900,6013,0
805088415,Jacqueline Kelly,2009.0,"The Evolution of Calpurnia Tate (Calpurnia Tate, #1)",3.97,22291,589,1194,4768,9552,8279,0
1423108760,Katie Alender,2009.0,"Bad Girls Don't Die (Bad Girls Don't Die, #1)",4.07,18862,436,1243,4301,7121,9572,1
425204030,Clive Cussler,1999.0,"Atlantis Found (Dirk Pitt, #15)",3.96,19102,165,746,5085,8546,6271,0
307377326,David Mazzucchelli,2009.0,Asterios Polyp,4.19,19635,487,804,2827,6191,9607,1
1582405301,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2005.0,"The Walking Dead, Vol. 04: The Heart's Desire",4.23,21488,123,564,3482,8298,10125,1
439846838,Kazu Kibuishi,2009.0,"The Stonekeeper's Curse (Amulet, #2)",4.33,21461,190,486,2860,6877,11555,1
446695688,Carl Hiaasen,2000.0,Sick Puppy,3.88,18248,193,861,5077,8434,5029,0
836217357,Bill Watterson,1993.0,The Days Are Just Packed: A Calvin and Hobbes Collection,4.68,19143,114,149,942,3636,15533,1
307990672,Dean Koontz,2012.0,"Odd Apocalypse (Odd Thomas, #5)",3.93,16063,272,1187,5168,7868,6785,0
679752552,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar",1975.0,Discipline and Punish: The Birth of the Prison,4.21,16892,224,539,2626,6772,8229,1
743412028,Catherine Ryan Hyde,1999.0,Pay It Forward,4.15,18220,201,718,3541,6512,8584,1
1591169283,"Arina Tanemura, Tomo Kimura",2001.0,"Full Moon o Sagashite, Vol. 1",4.06,19443,751,1307,3549,4359,9674,1
60935766,Bernard Cornwell,2000.0,"The Archer's Tale (The Grail Quest, #1)",4.12,16032,128,537,3427,7987,7288,1
812974042,Sarah Dunant,2006.0,In the Company of the Courtesan,3.76,19614,353,1352,6162,8108,4933,0
345531485,Peter V. Brett,2015.0,"The Skull Throne (Demon Cycle, #4)",4.14,15946,194,674,3196,7823,7857,1
312369506,Sherrilyn Kenyon,2007.0,"Devil May Cry (Dark-Hunter, #11)",4.32,30249,114,696,4487,10678,16565,1
316013838,Anita Shreve,2002.0,Sea Glass,3.65,19585,265,1519,7323,8605,3704,0
1250034485,Jeffrey Archer,2014.0,"Be Careful What You Wish For (The Clifton Chronicles, #4)",4.04,13714,186,708,4124,8826,6921,1
1461072514,Amy A. Bartol,2013.0,"Inescapable (The Premonition, #1)",4.05,25001,1019,1637,4720,8846,12370,1
61668095,Aprilynne Pike,2011.0,"Illusions (Wings, #3)",4.12,26291,365,1221,5155,9034,11947,1
451165667,Joe McGinniss,1983.0,Fatal Vision,4.1,18395,177,576,3676,7145,7229,1
785127224,"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",1984.0,Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1),4.44,17782,110,274,1746,5155,10551,1
62331159,Laline Paull,2014.0,The Bees,3.67,15848,754,2055,5561,7521,5015,0
385664443,Sara Gruen,2010.0,Ape House,3.46,21093,747,2903,8568,8813,3482,0
385539088,Kevin Kwan,2015.0,China Rich Girlfriend (Crazy Rich Asians #2),3.74,17708,272,1361,6695,9167,4488,0
736918833,Elizabeth George,1997.0,A Woman After God's Own Heart,4.29,16200,256,519,2325,4459,8923,1
1416543694,Brad Thor,2004.0,"State of the Union (Scot Harvath, #3)",4.2,16466,121,376,2888,7321,7795,1
446675369,Rudolfo Anaya,1972.0,"Bless Me, Ultima",3.74,18380,787,1874,5132,6964,5908,0
375703845,Bret Easton Ellis,1998.0,Glamorama,3.47,14947,861,2300,5021,4971,3367,0
312939043,Sue Grafton,1988.0,"F is for Fugitive (Kinsey Millhone, #6)",3.9,24842,66,667,7923,11290,6727,0
375703829,Alessandro Baricco,1996.0,Silk,3.82,14555,524,1834,5817,8746,6866,0
312593317,Tatiana de Rosnay,2009.0,A Secret Kept,3.33,19079,822,3074,8488,6571,2609,0
842332308,"Tim LaHaye, Jerry B. Jenkins",2002.0,"The Remnant (Left Behind, #10)",4.01,18785,467,1200,4004,6202,7951,1
156106809,"Italo Calvino, Archibald Colquhoun",1957.0,The Baron in the Trees,4.06,13221,194,800,3656,7243,6927,1
316133191,"Stephenie Meyer, Young Kim",2011.0,"Twilight: The Graphic Novel, Vol. 2  (Twilight: The Graphic Novel, #2)",4.26,19795,611,898,2915,3969,11736,1
380809060,Roger Zelazny,1999.0,"The Great Book of Amber (The Chronicles of Amber, #1-10)",4.31,20748,196,604,2683,6479,10877,1
778303829,Gena Showalter,2010.0,The Darkest Lie (Lords of the Underworld #6),4.32,27343,150,641,4029,9045,15085,1
385535589,Kate Alcott,2012.0,The Dressmaker,3.44,20464,653,2660,8688,7752,3106,0
743474163,Judith McNaught,1991.0,"Paradise (Second Opportunities, #1)",4.32,24363,256,683,3465,7500,13697,1
395304482,Chris Van Allsburg,1981.0,Jumanji,4.03,21961,368,1065,4792,7312,8807,1
068816112X,Ken Grimwood,1986.0,Replay,4.16,18019,222,747,3325,7577,8687,1
