isbn,original_publication_year,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
811200124,1962.0,eng,4.0,20237,159,457,2032,6384,14180
393325997,1952.0,eng,4.0,16348,440,1501,5779,10057,8323
140278404X,2011.0,en-US,4.0,28303,522,1047,3641,8091,18008
045122793X,2009.0,en-US,4.0,36503,393,1275,6709,14388,16259
1595541896,1995.0,eng,4.0,21092,365,1142,4461,7532,9218
61345695,2008.0,en-US,4.0,31018,620,2269,8739,11627,10213
399255370,2013.0,eng,4.0,29759,578,735,2818,7817,18700
60096098,2002.0,eng,4.0,33327,572,3240,12756,11209,8515
1451612060,2011.0,en-US,4.0,20500,311,598,2355,5526,13270
679772871,1924.0,eng,4.0,21078,573,1281,4032,7647,11758
044661162X,2002.0,eng,4.0,23771,302,1145,5905,10125,8173
62278967,2014.0,eng,4.0,28422,797,1884,6585,11984,10735
439692393,2002.0,eng,4.0,23708,391,1192,5315,8672,8802
330340328,1996.0,eng,4.0,22492,492,1104,3597,8534,10588
6174434,1988.0,eng,4.0,18499,307,1548,6251,6904,4898
241144140,2012.0,eng,3.0,20062,1257,3021,7738,8444,3466
525478116,2007.0,en-US,4.0,28119,916,2319,7195,8802,12166
60005696,2004.0,eng,4.0,20990,491,1349,5666,8113,6240
440226686,1997.0,en-US,4.0,33500,1181,3254,8888,10566,10969
316166316,2009.0,eng,4.0,22102,202,1107,6300,11822,8378
486424588,1920.0,eng,4.0,22372,968,2365,7066,8528,6084
670038571,2007.0,en-US,4.0,22795,577,2375,8762,7839,4072
553278746,1985.0,en-US,4.0,24778,333,1439,6620,10607,7201
1841150509,1992.0,eng,4.0,20722,201,1309,7431,11372,4708
60594896,2004.0,en-US,4.0,19634,337,647,3005,5997,10670
2839906171,2010.0,eng,4.0,20389,452,937,3654,7281,10609
393064476,2011.0,eng,4.0,13405,810,1553,4569,7209,6649
312194390,1986.0,en-US,4.0,22571,219,547,3478,8030,11014
385722222,2004.0,eng,4.0,18091,498,2071,6911,7003,3721
067003830X,2007.0,en-US,4.0,19319,333,681,3303,7791,10098
345418417,1979.0,eng,4.0,22047,199,1277,6542,9558,6358
052542914X,2015.0,eng,4.0,21071,582,1569,6011,9993,5512
590416022,1971.0,en-US,4.0,25518,189,680,4348,6994,13326
316219037,2013.0,eng,4.0,21192,260,801,3480,10602,9821
752876457,2006.0,eng,4.0,22321,141,638,4463,10309,9778
385341954,2008.0,en-US,4.0,23256,124,481,4219,11784,10483
553496689,2016.0,eng,4.0,42363,564,1783,7414,17406,19298
316410985,2015.0,eng,4.0,13837,376,984,4239,9424,8545
1842322761,1957.0,eng,4.0,24401,426,1512,6327,10966,8503
1594205418,2014.0,eng,3.0,17151,661,2822,8480,7209,2417
385521383,2009.0,eng,4.0,16106,230,829,4277,9629,8961
765376474,2016.0,eng,4.0,29389,140,670,3676,13464,17129
553582747,2000.0,en-US,4.0,23641,377,1257,5580,8602,9186
1400044618,2006.0,eng,4.0,19216,183,1148,6523,10522,5334
1400054354,2008.0,eng,4.0,22228,654,708,2960,6541,11442
767912276,2002.0,eng,4.0,21001,549,1972,7681,7444,4659
143036475,2005.0,en-US,4.0,20658,819,2643,6990,6462,4175
345479726,2005.0,eng,4.0,20784,854,2230,6278,7793,4829
1606840576,2009.0,eng,4.0,33209,1294,2972,8340,10349,11508
345409876,1992.0,eng,4.0,21127,646,1355,3671,6472,11976
152046925,1993.0,en-US,4.0,33925,453,1051,6040,11137,16346
1401309666,2006.0,en-US,4.0,14932,680,1387,5343,8487,6373
395083621,1925.0,en-US,3.0,16285,3362,4062,6913,4851,4449
670034800,2006.0,eng,4.0,22521,650,2314,8532,7875,4629
312377029,2008.0,en-US,4.0,22817,133,423,3869,12449,10793
1455807044,2012.0,eng,4.0,23185,193,934,5746,11466,12458
1465341889,2011.0,eng,4.0,29809,2241,2322,5261,10336,15432
684856093,1997.0,eng,4.0,19240,820,1218,3786,6392,8841
810984253,2010.0,eng,4.0,23322,872,1529,5130,7993,8328
312932804,1996.0,eng,4.0,27123,604,1591,6621,9983,10010
61962783,2011.0,eng,4.0,22972,645,1082,4467,10016,10976
62012010,2012.0,eng,4.0,30424,441,1172,5207,11322,15677
1591840562,2004.0,en-US,4.0,18466,773,1344,4613,5888,6178
399154140,2007.0,en-US,4.0,27332,640,1451,6150,11492,9475
1416938745,2008.0,en-US,4.0,19838,1278,2103,5413,6248,5942
380782332,1996.0,eng,4.0,32191,547,1297,5431,11099,17064
61995037,2010.0,en-US,4.0,22422,361,1070,5036,8953,8142
743243803,2002.0,eng,4.0,22819,525,1111,5321,10182,6679
440421217,1948.0,eng,4.0,25905,521,1224,5101,8553,11443
62311077,2014.0,eng,4.0,18722,416,941,3560,9256,9633
385339410,2006.0,en-US,3.0,22767,1468,3733,8087,7174,5511
749934085,1996.0,eng,4.0,29315,100,524,5284,13284,15795
312599072,2010.0,en-US,4.0,31598,948,1904,6253,10769,14438
425222195,2007.0,en-US,4.0,32159,1185,3096,7873,9815,12309
1594202249,2009.0,eng,4.0,18109,533,1575,5591,8887,4323
743431014,1992.0,en-US,3.0,24756,1993,4813,9104,6263,3721
61558265,2011.0,en-US,4.0,18773,522,2195,6942,8216,5319
394726413,1984.0,eng,4.0,21227,381,1668,6727,9056,5174
399159894,2013.0,eng,4.0,19769,421,1313,6101,10128,8817
1416535209,2006.0,en-US,3.0,20420,773,2706,7656,6387,3892
1582408831,2008.0,eng,4.0,22017,118,323,2007,6660,13691
1416580956,2010.0,eng,4.0,32358,134,516,3588,11006,19230
64440028,1958.0,en-US,4.0,24985,455,1547,6092,6735,10546
140449302,1353.0,eng,4.0,22800,449,1797,6719,9310,8039
62081012,2011.0,en-US,4.0,24251,433,1422,5342,7504,10818
316225886,2015.0,eng,4.0,17428,128,361,3599,12135,10398
1405034149,2003.0,eng,4.0,25782,285,683,3213,8248,15934
142437883,1947.0,eng,4.0,16590,175,581,2414,6562,12906
394757688,1953.0,eng,4.0,22503,123,514,3745,9786,10749
394758277,1940.0,eng,4.0,21864,87,505,4045,10063,9320
805080503,1966.0,eng,4.0,27425,197,718,6299,11196,10470
451228669,2009.0,en-US,4.0,32918,263,1052,6319,11057,16224
425195201,1966.0,eng,4.0,23114,470,1467,7077,8187,7509
1423163001,2012.0,eng,4.0,28461,180,960,6037,10542,14646
385346999,2014.0,eng,4.0,21596,909,1350,5080,8495,7300
671011375,1999.0,en-US,4.0,27715,176,962,7765,13468,8842
842345523,1977.0,eng,4.0,19269,331,754,3346,6067,9633
765318415,2009.0,eng,4.0,26202,991,3246,9021,9959,4525
553146963,1973.0,eng,4.0,22583,487,1481,6110,8909,7645
375990674,2012.0,eng,4.0,30759,1069,3330,8977,8737,11211
545540607,2014.0,eng,4.0,23347,344,775,4020,8866,15026
1597372552,2003.0,eng,4.0,24219,266,914,4836,8727,10502
1857238273,1992.0,eng,4.0,23895,208,971,5834,9769,8895
441006108,1990.0,eng,4.0,26345,128,852,6515,10904,9228
446539759,2009.0,en-US,4.0,22203,184,837,6038,11692,7704
1585673692,1968.0,en-US,4.0,21199,179,842,4674,11646,10356
449902927,1987.0,en-US,4.0,18278,446,1070,4183,6482,7906
125000621X,2012.0,eng,4.0,18344,315,994,4062,9264,9415
670886580,1990.0,eng,4.0,19221,363,1248,4862,8540,8686
1476707723,2013.0,eng,4.0,20168,260,718,3980,10159,7147
1442436646,2012.0,en-US,4.0,25679,1047,1457,4478,9652,15108
765336405,2014.0,eng,4.0,19877,222,739,3328,10346,9075
743243315,2003.0,eng,3.0,21002,1028,3050,8342,7968,3081
670016780,2014.0,eng,4.0,26913,819,2377,8114,12925,8869
571203132,1946.0,eng,4.0,15203,523,1241,3903,7770,10206
64400204,1969.0,en-US,4.0,24061,489,1354,5723,8227,9007
145162445X,2012.0,eng,4.0,17204,641,1048,3926,7047,6487
61351423,2007.0,en-US,4.0,17989,292,1020,4390,7049,6515
425233367,2010.0,eng,4.0,35843,335,1196,5807,13578,18612
399256938,2014.0,eng,4.0,30506,770,1985,7198,12208,9797
345476999,2006.0,eng,4.0,23378,189,1004,6237,11253,9165
842342710,1995.0,eng,4.0,21233,235,821,4007,7627,9499
836221362,1996.0,eng,5.0,22351,36,57,850,3737,18749
618249060,1962.0,en-US,4.0,24027,611,1311,5511,9428,8467
1596064854,2012.0,eng,4.0,20291,147,605,4208,10448,9051
62372106,2015.0,eng,3.0,13213,1184,2800,7017,6203,3624
1846057647,2011.0,eng,4.0,20206,219,988,5658,9447,8402
62244752,2014.0,eng,4.0,19016,193,589,3582,10634,8157
1416971750,2010.0,en-US,4.0,30049,305,734,4949,12761,13205
767915828,2005.0,eng,4.0,21550,705,1790,6318,7948,6274
1401210104,2006.0,eng,4.0,23842,294,693,3364,8751,11029
810979772,2007.0,eng,4.0,20534,1065,1398,2935,3541,12603
7208006,2002.0,eng,4.0,22448,447,969,3764,8584,11504
345524594,2011.0,eng,4.0,16566,95,514,4861,13637,8917
1402284314,2013.0,eng,4.0,18925,369,1021,4808,10678,7485
1595145842,2012.0,eng,4.0,32623,1214,2762,7893,13132,11096
61988243,2009.0,eng,4.0,18864,247,1035,4939,10388,7891
140436227,1749.0,eng,4.0,24718,998,2387,7183,8792,7628
192839772,1919.0,eng,4.0,20125,652,1832,6013,8681,7563
1502541858,2015.0,eng,4.0,28845,311,1302,5727,11985,14118
312939019,1986.0,en-US,4.0,29204,121,879,9759,13100,7820
1401204872,2004.0,eng,4.0,24606,234,496,3204,9286,11630
60958022,2001.0,eng,4.0,23332,326,1486,6971,11174,6472
60987049,1995.0,en-US,4.0,19516,290,1316,5267,8251,6119
1449410243,2012.0,eng,4.0,22994,706,1572,5129,7843,9229
446580341,2007.0,eng,4.0,22171,238,1183,6623,11069,6908
316905747,2001.0,eng,4.0,23847,150,906,4915,8573,11428
1407247425,1965.0,eng,4.0,20140,196,1027,5048,9445,7859
385334176,1982.0,eng,4.0,19212,119,992,6194,8685,4476
1439181780,2009.0,eng,4.0,16917,547,1014,3173,5016,8426
451460286,2004.0,eng,4.0,21408,1080,1552,4634,6173,8586
1555974708,2003.0,eng,4.0,19199,466,1735,5768,9184,5809
1563891425,1993.0,eng,4.0,18298,275,952,3612,5691,7871
1632154382,2015.0,eng,4.0,29429,154,389,2442,10419,16888
1416543686,2002.0,eng,4.0,18770,385,915,4281,9077,8225
453007449,1989.0,eng,4.0,22326,415,1823,7507,9151,7535
440779030,1983.0,eng,4.0,20450,728,1976,6936,8879,7081
60822554,1939.0,eng,4.0,16226,212,758,3429,7679,8428
679774025,1997.0,eng,4.0,21072,266,881,4059,8065,8512
425147517,1979.0,en-US,4.0,22578,223,1091,6241,8001,7587
067002497X,2012.0,eng,4.0,17219,290,669,3493,6683,7694
765351544,1998.0,eng,4.0,23279,389,1611,6731,7936,7527
571166938,1967.0,eng,4.0,16464,154,781,4599,8803,6336
1591141273,1986.0,eng,4.0,21765,259,748,4743,8732,7928
689840330,1977.0,eng,4.0,25818,254,918,4890,9674,11809
1405209496,1935.0,eng,4.0,22682,327,942,4811,7227,9850
812932293,2011.0,eng,4.0,26225,1260,1359,5181,10085,10906
872206033,-411.0,eng,4.0,25758,619,1930,7250,9958,8526
1847442404,2010.0,eng,4.0,23399,1129,3216,8126,9059,5344
385344406,2012.0,eng,4.0,28890,651,1375,5501,10848,14309
547152604,2011.0,en-US,4.0,24254,660,1007,3354,7999,12107
842329277,1990.0,eng,4.0,24143,657,1428,5306,7968,9682
316214442,2012.0,eng,4.0,19926,107,459,2983,9500,10641
547569653,2012.0,en-US,4.0,17376,284,857,4776,7873,6296
385341970,2010.0,eng,4.0,22244,126,515,4058,10570,10545
316099759,2014.0,eng,4.0,19094,403,1317,5879,9200,5625
842332286,2000.0,en-US,4.0,21668,549,1248,4593,7341,9093
61240273,2008.0,en-US,4.0,22521,283,1322,6440,10453,6059
60525851,2005.0,eng,5.0,26949,156,461,2642,6510,18739
99366711,1990.0,eng,4.0,21511,298,722,3329,9012,10453
1593074492,2006.0,eng,4.0,23220,419,1123,5184,8487,9581
075283455X,1975.0,eng,4.0,21352,213,665,3749,8234,8921
074990741X,2004.0,eng,4.0,21022,137,873,5845,12830,16820
552772275,1999.0,eng,3.0,20501,878,2717,8284,6777,4288
849905702,2000.0,en-US,4.0,19028,221,431,2286,5473,11032
142002070,1957.0,eng,4.0,19802,266,1049,5992,8834,6289
014023828X,1995.0,eng,4.0,20921,1006,2225,5792,8425,5172
61659258,2011.0,en-US,4.0,29069,525,1459,5633,9039,13321
006001234X,2001.0,eng,4.0,24279,182,1080,6461,11448,10292
195067142,1981.0,en-US,4.0,16952,236,390,2032,6502,11800
152052607,1944.0,eng,4.0,26136,428,1288,5319,8907,11174
125001980X,2014.0,eng,4.0,24271,351,1454,7115,10971,7026
525952993,2013.0,en-US,4.0,20997,309,1389,6719,10604,5062
553813145,2004.0,eng,4.0,20725,121,394,2715,8364,11798
316234478,2013.0,eng,4.0,26762,1350,3689,10288,10540,7063
312656270,2011.0,eng,4.0,27679,1090,2001,5536,7936,12063
1401202012,2004.0,eng,4.0,24954,197,554,3789,9702,11048
689831870,2002.0,en-US,4.0,24556,275,735,4007,7408,12389
425285170,2016.0,eng,4.0,30471,157,1125,7307,14372,11286
374349460,2007.0,en-US,4.0,28373,650,2763,9095,10844,7288
142501522,1992.0,en-US,4.0,23723,152,750,5606,9264,8794
670072818,2008.0,eng,4.0,29401,1635,2131,5900,10740,12781
037575718X,1878.0,eng,4.0,24957,826,1803,6465,10358,8191
62094734,2011.0,eng,3.0,19460,1343,3309,8010,7121,3946
679725164,1947.0,eng,4.0,21841,192,797,4309,8746,8415
1857237366,1998.0,eng,4.0,21137,257,704,4006,7301,9314
743219570,1962.0,eng,4.0,22941,325,1009,5991,9984,7510
61985864,2011.0,en-US,4.0,32807,603,2132,8452,10977,11821
1857236556,1996.0,eng,4.0,22623,450,1313,5888,8773,8410
312377045,2010.0,en-US,4.0,22391,152,403,2813,10219,12965
316018953,2007.0,eng,4.0,21154,138,995,6682,11097,6666
393924769,1851.0,eng,3.0,23797,1373,3640,9601,8899,5202
60525630,2005.0,eng,4.0,27260,137,583,3686,8137,16181
1250128544,2016.0,en-US,4.0,20094,548,1293,4361,8772,11087
312377037,2009.0,en-US,4.0,21381,108,447,3338,10824,10416
451160312,1964.0,eng,4.0,22420,382,1556,6837,8766,7383
1423144333,2012.0,eng,4.0,27279,216,415,2352,8063,17717
375700528,1984.0,eng,4.0,18947,656,2197,6541,8632,6831
425267083,2013.0,eng,4.0,30693,698,2078,6831,11018,13275
142437301,1940.0,eng,4.0,21315,285,1118,4903,9203,7720
374187614,2014.0,eng,4.0,14894,562,1587,4282,7290,7010
1101875941,2016.0,eng,3.0,21709,1614,4256,8549,7467,3593
380820846,2002.0,eng,4.0,31652,235,953,5880,12372,15269
152057803,1997.0,eng,4.0,23053,1466,2468,6162,7873,6093
727860992,1971.0,eng,4.0,22644,670,2000,6581,8945,7695
399170863,2014.0,eng,4.0,16326,506,1422,5164,9120,8396
553578685,2001.0,en-US,4.0,21790,100,448,4156,9279,8915
316225940,2016.0,eng,4.0,13351,166,393,2689,11368,14306
230706150,2010.0,eng,4.0,19003,177,691,4347,10020,8558
515136530,2003.0,en-US,4.0,27228,161,977,6081,10190,11326
60536357,1990.0,en-US,4.0,19176,247,544,2941,7599,9216
316246654,2014.0,eng,4.0,19265,274,905,4489,10581,7808
082221900X,2003.0,eng,4.0,22321,322,873,4346,8146,8636
312649614,2011.0,eng,4.0,25551,1156,1771,5108,9436,11275
446576980,2006.0,en-US,4.0,22985,151,717,4430,10410,9661
307956350,2012.0,eng,3.0,20548,788,2989,8970,8786,3085
074345300X,2003.0,en-US,4.0,26419,265,973,7194,11713,8632
316099783,2013.0,en-US,4.0,19563,307,1356,6691,9050,4769
842329293,2000.0,en-US,4.0,21855,521,1355,5016,7399,8665
385518331,2006.0,en-US,3.0,22484,986,3302,8513,7839,4989
312278497,1943.0,eng,4.0,20198,484,1234,3919,7306,10518
316219363,2012.0,eng,4.0,17858,508,1627,5331,7694,4914
451213203,2004.0,eng,4.0,22664,146,791,5453,11207,7512
142004413,1956.0,en-US,4.0,20057,259,739,3206,7909,11831
451212452,1999.0,en-US,4.0,21022,535,1631,6484,8078,5285
679723692,1983.0,eng,4.0,18378,196,540,2527,7278,10411
582418178,1982.0,eng,4.0,23127,123,587,3748,8962,11851
785213066,2009.0,en-US,4.0,18963,249,759,3148,7143,9000
670063118,2011.0,eng,4.0,29756,521,1455,5496,10324,13659
486455599,1874.0,eng,4.0,27612,535,1283,6430,10402,11101
425203867,2004.0,eng,4.0,24563,160,788,6793,10462,7876
006000150X,1996.0,eng,4.0,23320,322,987,4006,6599,11509
1416949674,1975.0,eng,4.0,28027,266,798,5218,10585,13132
345533631,2013.0,eng,4.0,15613,59,384,3117,9985,11601
140259449,1813.0,eng,5.0,18828,367,427,1479,4620,15820
055341884X,2014.0,eng,4.0,15189,762,2021,5503,7777,4818
61921262,2011.0,en-US,4.0,29207,817,2634,8930,9261,8537
345478169,2002.0,en-US,4.0,29980,465,1763,6852,10866,13368
743482972,1959.0,en-US,4.0,19205,218,636,3830,7644,7543
425193829,1990.0,eng,4.0,23833,312,1210,6238,8064,9242
316101842,2012.0,eng,4.0,27982,1759,2707,5435,7086,12540
1400079098,1993.0,eng,4.0,19466,218,658,3173,7178,8836
345376595,1994.0,eng,4.0,19834,380,517,2206,6529,10970
1439165645,2008.0,en-US,4.0,17275,484,2229,7572,8439,3342
399250573,2011.0,eng,4.0,23268,265,669,3360,7501,12717
61944343,2010.0,en-US,4.0,20612,602,1105,3563,5178,11093
688156819,1997.0,en-US,4.0,19773,297,1019,4453,8478,10660
037570504X,1994.0,eng,4.0,22123,319,1334,5970,8769,6463
811216543,1932.0,eng,4.0,17388,384,895,3016,6807,11511
1476727910,2013.0,eng,4.0,16955,271,1016,4416,9664,8967
399250565,2009.0,eng,4.0,23068,204,804,4240,8379,10934
1590523172,2004.0,en-US,4.0,15385,448,1090,3841,6139,8503
553479016,1998.0,eng,4.0,21376,225,917,4913,8356,9057
60773758,2005.0,en-US,4.0,31557,1033,2379,7487,10154,12388
739439065,2003.0,eng,4.0,26416,158,975,6098,10514,11143
312971230,1998.0,eng,4.0,20605,420,895,3873,8034,9244
440217490,1993.0,eng,4.0,18219,221,887,5260,10352,7571
143034359,2003.0,eng,4.0,28332,137,741,6322,13451,11171
553585975,1776.0,eng,4.0,17180,365,1331,5253,7277,6324
61692042,2012.0,eng,3.0,18396,885,2694,6618,7567,3692
143037234,2005.0,en-US,4.0,24870,417,1313,6292,10981,8062
689859376,2000.0,eng,4.0,29213,270,1555,8870,10716,8953
140284583,1998.0,eng,4.0,18920,149,374,2508,7916,9630
1421532018,2001.0,en-US,4.0,21692,599,1064,3337,4810,11928
743490096,2002.0,en-US,4.0,22402,264,836,4219,6418,11029
865471185,1942.0,en-US,4.0,19738,268,712,3554,7631,9763
1594489866,2008.0,eng,4.0,20403,188,921,4789,10513,7570
312351666,2009.0,eng,4.0,28858,291,998,5222,11128,13190
399157530,2011.0,eng,4.0,22405,843,2269,7212,6985,6117
872204200,1637.0,eng,4.0,20522,651,1997,6288,7044,5309
399155686,2009.0,eng,4.0,18927,118,373,2743,8298,9829
553269224,1921.0,eng,4.0,29277,305,1311,5696,9945,14122
385721706,2004.0,eng,4.0,18457,421,1364,5148,7135,5214
446612766,2003.0,eng,4.0,22493,105,592,4260,9855,10209
446554960,2010.0,eng,4.0,21634,223,710,4491,10035,8737
312650094,2012.0,en-US,4.0,25650,335,958,4840,10417,10932
1608198065,2014.0,eng,4.0,19118,803,842,2705,6635,8771
60987464,1998.0,eng,4.0,19011,631,1518,4598,6382,7148
395137209,1965.0,eng,4.0,24284,201,927,5305,7078,10896
151012741,2005.0,eng,4.0,12984,404,1174,4551,8709,7464
590554085,1997.0,en-US,4.0,30169,376,1573,7466,11106,11471
553589490,1997.0,en-US,4.0,21203,297,1476,7077,8668,5663
1501142534,2014.0,eng,4.0,21737,267,965,5404,12936,10089
140183523,1901.0,eng,4.0,23349,811,2302,7461,9137,7053
451464966,2013.0,eng,4.0,29502,605,1032,3822,11031,17500
393311198,1974.0,eng,4.0,19334,261,671,3692,6749,8566
439791464,2006.0,eng,4.0,23727,178,557,4117,9617,11202
525950796,2008.0,en-US,4.0,20087,224,452,2163,6640,12134
679736042,1991.0,eng,4.0,21873,157,798,5304,8767,7309
375759867,2005.0,en-US,4.0,18944,1034,1900,4883,5545,6193
385534817,2013.0,eng,4.0,20519,551,1705,6951,9434,4071
307594882,2013.0,eng,4.0,17742,510,769,3476,8242,7159
812536355,1998.0,en-US,4.0,21876,174,543,2822,8081,11857
521657296,1781.0,eng,4.0,19521,688,1489,4643,6790,7899
1579126294,1950.0,eng,4.0,25811,123,963,7616,12892,8618
810909650,1976.0,eng,4.0,22584,756,1388,4696,6450,10014
425197484,2004.0,en-US,4.0,29168,370,1518,7953,10973,9934
1416527265,2005.0,eng,4.0,22562,835,1757,6253,8021,6335
140432078,1859.0,eng,4.0,19604,344,1201,5117,7759,7146
62225073,2014.0,eng,4.0,11436,424,935,4437,9923,7611
1401322433,2007.0,eng,4.0,20034,553,1078,4453,6801,7407
044657161X,2010.0,eng,4.0,27319,745,1545,6365,10778,9416
425266516,2013.0,eng,4.0,28331,484,1236,4764,9220,15810
1934964107,2009.0,eng,4.0,24936,63,406,3250,9534,12846
805082115,2007.0,en-US,4.0,17109,90,390,2914,8043,7627
470484233,2009.0,en-US,4.0,18027,444,651,2157,2953,11849
345032799,1964.0,en-US,4.0,17035,415,1483,5128,6427,5736
449818438,2013.0,eng,4.0,17250,69,714,6245,10075,5078
192836382,1848.0,eng,4.0,13562,307,1229,5312,8075,8051
1595549633,2012.0,en-US,4.0,16310,1150,2008,5888,8262,8959
786866020,1996.0,eng,4.0,19405,466,1291,4735,6684,7164
743449746,1994.0,eng,4.0,17875,173,399,2593,7279,8771
547251270,2010.0,eng,4.0,21593,277,661,3284,8965,10889
61449180,2013.0,eng,4.0,23730,303,618,2811,7216,15408
345419677,1971.0,eng,4.0,22741,427,1395,5415,8710,8044
515142867,2001.0,eng,4.0,25476,299,1349,6724,9334,9151
156031191,1983.0,en-US,4.0,19932,2418,3239,4817,5723,6971
1568650957,1991.0,eng,4.0,17093,596,2010,5828,6174,3959
143036254,1776.0,eng,4.0,16864,281,1132,5353,8174,7712
767903579,1997.0,eng,4.0,19598,317,1123,5386,8488,5987
1250011914,2012.0,eng,4.0,28430,212,657,3437,8916,16700
030746363X,2000.0,en-US,4.0,15007,569,1711,5386,7654,5538
375727019,1998.0,eng,4.0,13577,794,1747,4883,8198,6069
439014573,1997.0,eng,4.0,22535,1219,2033,5555,6124,9483
547564651,2012.0,eng,4.0,16402,323,872,4268,7381,5301
446677949,1979.0,eng,4.0,20012,164,867,5265,8697,6543
670038342,2006.0,eng,4.0,14215,522,1543,5490,8464,5545
307931900,2013.0,eng,4.0,24587,1030,1238,4237,7808,12745
1400043875,2006.0,en-US,4.0,21613,1489,2856,6816,7822,4949
60525657,2004.0,eng,4.0,26126,154,522,3161,7526,16348
449000753,1988.0,eng,4.0,19133,259,702,3341,6638,9426
375814698,2009.0,eng,4.0,29414,216,826,4450,10390,14688
160751351X,2009.0,eng,4.0,17523,153,391,1834,5695,11225
675093244,1930.0,eng,4.0,22629,287,1072,4609,8091,8986
446400157,1977.0,en-US,4.0,23590,336,913,5780,10003,8319
019283410X,1550.0,eng,4.0,18288,1162,1589,4059,5271,6657
312934335,2005.0,en-US,4.0,32491,102,589,4620,11491,18007
747594155,2009.0,eng,4.0,25245,295,1064,5244,9193,10883
1741753597,2008.0,eng,3.0,18037,2342,3586,6580,6319,2641
64301389,1929.0,eng,4.0,16333,844,1426,3427,4138,6712
1611099692,2013.0,eng,4.0,11235,346,1001,4700,9791,6539
571219357,2003.0,eng,4.0,15100,421,1188,3995,7181,5329
553804820,2007.0,eng,4.0,21297,640,2073,6435,7414,5990
374104107,2014.0,eng,4.0,18430,479,2316,7397,8433,3522
689859406,2004.0,en-US,4.0,28129,316,1495,7798,9786,9539
61966908,2011.0,eng,4.0,20508,1195,2160,4894,5257,7042
385498802,2000.0,eng,4.0,21160,661,2299,7318,8016,3890
60567112,2004.0,eng,4.0,20930,155,520,3918,9155,9886
425098648,1976.0,en-US,4.0,20424,275,1151,6024,7117,6248
517543052,1971.0,en-US,4.0,18275,268,616,2724,5214,9847
425204200,2004.0,eng,4.0,23287,416,1887,7564,8950,6530
440243904,2007.0,en-US,4.0,16498,95,284,2282,7668,9978
345373529,1990.0,eng,4.0,24586,240,1390,6250,9329,8639
60177241,1992.0,eng,4.0,19799,138,613,3904,7989,9556
553589385,2007.0,en-US,4.0,31897,262,1108,6094,12314,14843
345497627,2008.0,en-US,4.0,21829,110,574,5338,11158,9146
316219266,2013.0,eng,4.0,20539,391,774,4261,10710,8542
1416580948,2009.0,eng,4.0,31111,145,684,4073,10851,17558
553813153,2006.0,eng,4.0,20359,116,320,2100,7539,12593
988695103,2012.0,eng,4.0,32853,617,1596,6661,13470,13072
9380658674,2010.0,eng,4.0,15474,461,1524,4860,6697,3728
312265050,1948.0,eng,4.0,18912,358,1059,4375,7826,6294
